File,aid,Date,(1) Evergreen Needleleaf Forests,(2) Evergreen Broadleaf Forests,(4) Deciduous Broadleaf Forests,(5) Mixed Forests,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(13) Urban and Built-up Lands,(14) Cropland/Natural Vegetation Mosaic,(16) Barren,(17) Water Bodies
LC_Type1_2018001_aid1584,aid1584,2018-01-01,,,,,3.0,3.0,2.0,1.0,,3.0,,,
LC_Type1_2018001_aid1585,aid1585,2018-01-01,,,,,17.0,24.0,,,,,,,
LC_Type1_2018001_aid1586,aid1586,2018-01-01,,,,,23.0,17.0,3.0,,,,,,
LC_Type1_2018001_aid1587,aid1587,2018-01-01,,,,,12.0,6.0,,,,,,,
LC_Type1_2018001_aid1588,aid1588,2018-01-01,,,,,4.0,16.0,3.0,,4.0,,,,
LC_Type1_2018001_aid1589,aid1589,2018-01-01,,,,,1.0,3.0,1.0,,2.0,1.0,,,
LC_Type1_2018001_aid1590,aid1590,2018-01-01,,,,,,6.0,4.0,2.0,7.0,,,,1.0
LC_Type1_2018001_aid1591,aid1591,2018-01-01,,2.0,,,22.0,3.0,,,,,,,
LC_Type1_2018001_aid1592,aid1592,2018-01-01,,,,,12.0,4.0,,,,,,,
LC_Type1_2018001_aid1593,aid1593,2018-01-01,,,,,2.0,2.0,,,,,,,2.0
LC_Type1_2018001_aid1594,aid1594,2018-01-01,,,,,,,,,1.0,2.0,,,
LC_Type1_2018001_aid1595,aid1595,2018-01-01,,1.0,,,19.0,,7.0,,3.0,,,,
LC_Type1_2018001_aid1596,aid1596,2018-01-01,,,,,,,,,6.0,,,,
LC_Type1_2018001_aid1597,aid1597,2018-01-01,,,,,,1.0,1.0,4.0,7.0,3.0,,,2.0
LC_Type1_2018001_aid1598,aid1598,2018-01-01,,,,,,,6.0,,9.0,,,,
LC_Type1_2018001_aid1599,aid1599,2018-01-01,,,,,,,,,13.0,,,,
LC_Type1_2018001_aid1600,aid1600,2018-01-01,,,,,15.0,5.0,10.0,,1.0,,,,
LC_Type1_2018001_aid1601,aid1601,2018-01-01,,,,,,,,,5.0,,,,
LC_Type1_2018001_aid1602,aid1602,2018-01-01,,,,,,,,,13.0,,,,
LC_Type1_2018001_aid1603,aid1603,2018-01-01,,,,,,,,,9.0,,,,
LC_Type1_2018001_aid1604,aid1604,2018-01-01,,,,,,,,,7.0,,,,
LC_Type1_2018001_aid1605,aid1605,2018-01-01,,,,,5.0,3.0,2.0,2.0,1.0,,,,
LC_Type1_2018001_aid1606,aid1606,2018-01-01,,1.0,,,9.0,2.0,2.0,3.0,,,,,3.0
LC_Type1_2018001_aid1607,aid1607,2018-01-01,,,,,,1.0,,1.0,1.0,4.0,,,
LC_Type1_2018001_aid1608,aid1608,2018-01-01,,,,,6.0,,10.0,,4.0,,,,
LC_Type1_2018001_aid1609,aid1609,2018-01-01,,,,,,,8.0,,1.0,,,,
LC_Type1_2018001_aid1610,aid1610,2018-01-01,,,,,,,,,18.0,,,,
LC_Type1_2018001_aid1611,aid1611,2018-01-01,,,,,,,2.0,3.0,13.0,,,,2.0
LC_Type1_2018001_aid1612,aid1612,2018-01-01,,,,,2.0,2.0,2.0,1.0,10.0,,,,1.0
LC_Type1_2018001_aid1613,aid1613,2018-01-01,,,,,,,,,3.0,,,,
LC_Type1_2018001_aid1614,aid1614,2018-01-01,,,,,,,,,6.0,,,,
LC_Type1_2018001_aid1615,aid1615,2018-01-01,,,,,,,,,4.0,,,,
LC_Type1_2018001_aid1616,aid1616,2018-01-01,,,,,,,,,4.0,,,,
LC_Type1_2018001_aid1617,aid1617,2018-01-01,,,,,,,,,4.0,,,,
LC_Type1_2018001_aid1618,aid1618,2018-01-01,,,,,,1.0,6.0,,4.0,,,,
LC_Type1_2018001_aid1619,aid1619,2018-01-01,,,,,7.0,,9.0,1.0,,,,,
LC_Type1_2018001_aid1620,aid1620,2018-01-01,,,,,2.0,,4.0,,5.0,1.0,,,1.0
LC_Type1_2018001_aid1621,aid1621,2018-01-01,,,,,1.0,,5.0,,3.0,2.0,,,2.0
LC_Type1_2018001_aid1622,aid1622,2018-01-01,,,,,,,5.0,,9.0,3.0,,,1.0
LC_Type1_2018001_aid1623,aid1623,2018-01-01,,,,,,2.0,6.0,,5.0,2.0,,,2.0
LC_Type1_2018001_aid1624,aid1624,2018-01-01,,,,,,3.0,6.0,,5.0,,,,1.0
LC_Type1_2018001_aid1625,aid1625,2018-01-01,,,,,,,,,7.0,,,,
LC_Type1_2018001_aid1626,aid1626,2018-01-01,,,,,,,,,5.0,4.0,,,
LC_Type1_2018001_aid1627,aid1627,2018-01-01,,,,,2.0,,5.0,,4.0,,,,3.0
LC_Type1_2018001_aid1628,aid1628,2018-01-01,,,,,,,2.0,1.0,5.0,3.0,,,2.0
LC_Type1_2018001_aid1629,aid1629,2018-01-01,,,,,,,,,7.0,1.0,,,
LC_Type1_2018001_aid1630,aid1630,2018-01-01,,,,,,,1.0,,7.0,,,,
LC_Type1_2018001_aid1631,aid1631,2018-01-01,,,,,,,,,9.0,,,,
LC_Type1_2018001_aid1632,aid1632,2018-01-01,,,,,2.0,,7.0,,14.0,,,,
LC_Type1_2018001_aid1633,aid1633,2018-01-01,,,,,,,,1.0,1.0,5.0,,,1.0
LC_Type1_2018001_aid1634,aid1634,2018-01-01,,,,,10.0,3.0,,,,,,,
LC_Type1_2018001_aid1635,aid1635,2018-01-01,,,,,16.0,6.0,3.0,,4.0,,,,
LC_Type1_2018001_aid1636,aid1636,2018-01-01,,,,,34.0,1.0,,,,,,,
LC_Type1_2018001_aid1637,aid1637,2018-01-01,,,,,12.0,14.0,5.0,,5.0,,,,
LC_Type1_2018001_aid1638,aid1638,2018-01-01,,,,,8.0,6.0,,,,,,,
LC_Type1_2018001_aid1639,aid1639,2018-01-01,,,,,5.0,1.0,,,,,,,
LC_Type1_2018001_aid1640,aid1640,2018-01-01,,,,,36.0,6.0,,,,,,,
LC_Type1_2018001_aid1641,aid1641,2018-01-01,,,,,2.0,4.0,4.0,,4.0,2.0,,,
LC_Type1_2018001_aid1642,aid1642,2018-01-01,,,,,,,,,2.0,3.0,,,
LC_Type1_2018001_aid1643,aid1643,2018-01-01,,,,,,,,,3.0,1.0,,,
LC_Type1_2018001_aid1644,aid1644,2018-01-01,,,,,9.0,2.0,,,,,,,
LC_Type1_2018001_aid1645,aid1645,2018-01-01,,,,,17.0,1.0,,,,,,,
LC_Type1_2018001_aid1646,aid1646,2018-01-01,,,,,40.0,,,,,,,,
LC_Type1_2018001_aid1647,aid1647,2018-01-01,,,,,,,1.0,,1.0,2.0,,,
LC_Type1_2018001_aid1648,aid1648,2018-01-01,,,,,,2.0,,,1.0,2.0,,,
LC_Type1_2018001_aid1649,aid1649,2018-01-01,,,,,38.0,1.0,,,,,,,
LC_Type1_2018001_aid1650,aid1650,2018-01-01,,,,,,1.0,3.0,,2.0,,,,
LC_Type1_2018001_aid1651,aid1651,2018-01-01,,,,,,,3.0,,3.0,,,,
LC_Type1_2018001_aid1652,aid1652,2018-01-01,,,,,5.0,,,,,,,,
LC_Type1_2018001_aid1653,aid1653,2018-01-01,,1.0,,,27.0,6.0,1.0,,3.0,,,,
LC_Type1_2018001_aid1654,aid1654,2018-01-01,,1.0,,,17.0,9.0,3.0,,,,,,
LC_Type1_2018001_aid1655,aid1655,2018-01-01,,,,,6.0,,,,,,,,
LC_Type1_2018001_aid1656,aid1656,2018-01-01,,,,,3.0,6.0,,,,1.0,,,
LC_Type1_2018001_aid1657,aid1657,2018-01-01,,,,,4.0,2.0,1.0,,,,,,
LC_Type1_2018001_aid1658,aid1658,2018-01-01,,,,,21.0,13.0,2.0,,,,,,
LC_Type1_2018001_aid1659,aid1659,2018-01-01,,,,,10.0,4.0,3.0,,,,,,
LC_Type1_2018001_aid1660,aid1660,2018-01-01,,,,,9.0,9.0,7.0,,3.0,,,,
LC_Type1_2018001_aid1661,aid1661,2018-01-01,,,,,4.0,2.0,,,,,,,
LC_Type1_2018001_aid1662,aid1662,2018-01-01,,,,,8.0,5.0,,,1.0,1.0,,,
LC_Type1_2018001_aid1663,aid1663,2018-01-01,,,,,,2.0,1.0,,3.0,,,,
LC_Type1_2018001_aid1664,aid1664,2018-01-01,,,,,13.0,,,,,,,,
LC_Type1_2018001_aid1665,aid1665,2018-01-01,,,,,39.0,,,,,,,,
LC_Type1_2018001_aid1666,aid1666,2018-01-01,,,,,52.0,4.0,,,,,,,
LC_Type1_2018001_aid1667,aid1667,2018-01-01,,,,,12.0,2.0,,,,,,,
LC_Type1_2018001_aid1668,aid1668,2018-01-01,,,,,,2.0,,,1.0,2.0,,,
LC_Type1_2018001_aid1669,aid1669,2018-01-01,,,,,10.0,18.0,1.0,,5.0,1.0,,,
LC_Type1_2018001_aid1670,aid1670,2018-01-01,,,,,19.0,2.0,,,4.0,,,,
LC_Type1_2018001_aid1671,aid1671,2018-01-01,,8.0,,,16.0,8.0,,,,,,,
LC_Type1_2018001_aid1672,aid1672,2018-01-01,,7.0,,,22.0,3.0,,,,,,,
LC_Type1_2018001_aid1673,aid1673,2018-01-01,,6.0,,,20.0,6.0,,,,,,,
LC_Type1_2018001_aid1674,aid1674,2018-01-01,,7.0,,,10.0,4.0,1.0,,7.0,,,,
LC_Type1_2018001_aid1675,aid1675,2018-01-01,,2.0,,,5.0,1.0,,,,,,,
LC_Type1_2018001_aid1676,aid1676,2018-01-01,,,,,12.0,5.0,1.0,,,,,,
LC_Type1_2018001_aid1677,aid1677,2018-01-01,,2.0,,,12.0,3.0,1.0,,,,,,
LC_Type1_2018001_aid1678,aid1678,2018-01-01,,55.0,,,75.0,,,,,,,,
LC_Type1_2018001_aid1679,aid1679,2018-01-01,,2.0,,,23.0,,,,,,,,
LC_Type1_2018001_aid1680,aid1680,2018-01-01,,,,,14.0,1.0,,,,,,,
LC_Type1_2018001_aid1681,aid1681,2018-01-01,,5.0,,,12.0,11.0,,,2.0,,,,
LC_Type1_2018001_aid1682,aid1682,2018-01-01,,1.0,,,15.0,2.0,1.0,,3.0,,,,
LC_Type1_2018001_aid1683,aid1683,2018-01-01,,,,,3.0,6.0,3.0,,1.0,,,,
LC_Type1_2018001_aid1684,aid1684,2018-01-01,,,,,6.0,10.0,,,,,,,
LC_Type1_2018001_aid1685,aid1685,2018-01-01,,,,,9.0,14.0,,,,,,,
LC_Type1_2018001_aid1686,aid1686,2018-01-01,,,,,5.0,,,,,,,,
LC_Type1_2018001_aid1687,aid1687,2018-01-01,,,,,5.0,11.0,3.0,,,,,,
LC_Type1_2018001_aid1688,aid1688,2018-01-01,,,,,,5.0,,,8.0,,,,
LC_Type1_2018001_aid1689,aid1689,2018-01-01,,,,,6.0,2.0,1.0,,,4.0,,,
LC_Type1_2018001_aid1690,aid1690,2018-01-01,,,,,2.0,4.0,,,,,,,2.0
LC_Type1_2018001_aid1691,aid1691,2018-01-01,,,,,1.0,18.0,2.0,,2.0,,,,
LC_Type1_2018001_aid1692,aid1692,2018-01-01,,,,,,12.0,1.0,,,,,,
LC_Type1_2018001_aid1693,aid1693,2018-01-01,,,,,1.0,3.0,,,1.0,3.0,,,
LC_Type1_2018001_aid1694,aid1694,2018-01-01,,,,,4.0,11.0,,,,,,,
LC_Type1_2018001_aid1695,aid1695,2018-01-01,,,,,6.0,25.0,,,2.0,,,,
LC_Type1_2018001_aid1696,aid1696,2018-01-01,,,,,2.0,11.0,,,9.0,,,,
LC_Type1_2018001_aid1697,aid1697,2018-01-01,,,,,4.0,17.0,3.0,,6.0,,,,
LC_Type1_2018001_aid1698,aid1698,2018-01-01,,,,,,8.0,,,7.0,,,,
LC_Type1_2018001_aid1699,aid1699,2018-01-01,,,,,1.0,10.0,,,,,,,2.0
LC_Type1_2018001_aid1700,aid1700,2018-01-01,,,,,,12.0,7.0,,4.0,,,,
LC_Type1_2018001_aid1701,aid1701,2018-01-01,,1.0,,,10.0,6.0,1.0,,,,,,
LC_Type1_2018001_aid1702,aid1702,2018-01-01,,,,,1.0,7.0,1.0,,7.0,,,,
LC_Type1_2018001_aid1703,aid1703,2018-01-01,,,,,9.0,14.0,,,,,,,
LC_Type1_2018001_aid1704,aid1704,2018-01-01,,,,,,11.0,,,,,,,
LC_Type1_2018001_aid1705,aid1705,2018-01-01,,,,,,,,,7.0,1.0,,,
LC_Type1_2018001_aid1706,aid1706,2018-01-01,,,,,7.0,5.0,,,,,,,
LC_Type1_2018001_aid1707,aid1707,2018-01-01,,,,,2.0,1.0,,,,,,,
LC_Type1_2018001_aid1708,aid1708,2018-01-01,,,,,1.0,1.0,,,1.0,,,,
LC_Type1_2018001_aid1709,aid1709,2018-01-01,,,,,,,,,6.0,,,,
LC_Type1_2018001_aid1710,aid1710,2018-01-01,,,,,,12.0,,,,,,,5.0
LC_Type1_2018001_aid1711,aid1711,2018-01-01,,1.0,,,4.0,7.0,,,,,,,
LC_Type1_2018001_aid1712,aid1712,2018-01-01,,,,,14.0,11.0,,,3.0,4.0,,,
LC_Type1_2018001_aid1713,aid1713,2018-01-01,,,,,,12.0,,,12.0,,,,
LC_Type1_2018001_aid1714,aid1714,2018-01-01,,,,,5.0,12.0,,,1.0,,,,
LC_Type1_2018001_aid1715,aid1715,2018-01-01,,,,,,1.0,,,5.0,3.0,,,
LC_Type1_2018001_aid1716,aid1716,2018-01-01,,,,,,1.0,,,3.0,4.0,,,
LC_Type1_2018001_aid1717,aid1717,2018-01-01,,,,,2.0,16.0,1.0,,7.0,,,,
LC_Type1_2018001_aid1718,aid1718,2018-01-01,,,,,21.0,,,,,,,,
LC_Type1_2018001_aid1719,aid1719,2018-01-01,,1.0,,,35.0,1.0,,,,,,,
LC_Type1_2018001_aid1720,aid1720,2018-01-01,,,,,36.0,2.0,8.0,,,,,,
LC_Type1_2018001_aid1721,aid1721,2018-01-01,,,,,20.0,,5.0,,,,,,
LC_Type1_2018001_aid1722,aid1722,2018-01-01,,,,,,,1.0,,7.0,,,,
LC_Type1_2018001_aid1723,aid1723,2018-01-01,,,,,,,,,,1.0,,,
LC_Type1_2018001_aid1724,aid1724,2018-01-01,,,,,,,,,,1.0,,,
LC_Type1_2018001_aid1725,aid1725,2018-01-01,,,,,,,,,,1.0,,,
LC_Type1_2018001_aid1726,aid1726,2018-01-01,,,,,,,,,,1.0,,,
LC_Type1_2018001_aid1727,aid1727,2018-01-01,,,,,23.0,,,,,,,,
LC_Type1_2018001_aid1728,aid1728,2018-01-01,,,,,5.0,,2.0,,7.0,,,,
LC_Type1_2018001_aid1729,aid1729,2018-01-01,,,,,1.0,2.0,4.0,,11.0,,,,
LC_Type1_2018001_aid1730,aid1730,2018-01-01,,1.0,,,22.0,,,,,,,,
LC_Type1_2018001_aid1731,aid1731,2018-01-01,,,,,1.0,2.0,1.0,,1.0,,,,
LC_Type1_2018001_aid1732,aid1732,2018-01-01,,,,,,10.0,1.0,,5.0,1.0,,,
LC_Type1_2018001_aid1733,aid1733,2018-01-01,,,,,15.0,3.0,5.0,,1.0,,,,
LC_Type1_2018001_aid1734,aid1734,2018-01-01,,1.0,,,35.0,1.0,2.0,,1.0,,,,
LC_Type1_2018001_aid1735,aid1735,2018-01-01,,,,,16.0,1.0,3.0,,,,,,
LC_Type1_2018001_aid1736,aid1736,2018-01-01,,,,,2.0,1.0,2.0,,4.0,,,,
LC_Type1_2018001_aid1737,aid1737,2018-01-01,,,,,1.0,,1.0,1.0,2.0,,,,4.0
LC_Type1_2018001_aid1738,aid1738,2018-01-01,,,,,,2.0,,2.0,,4.0,,,1.0
LC_Type1_2018001_aid1739,aid1739,2018-01-01,,,,,,1.0,,,,11.0,,,2.0
LC_Type1_2018001_aid1740,aid1740,2018-01-01,,,,,,,,,7.0,,,,
LC_Type1_2018001_aid1741,aid1741,2018-01-01,,,,,1.0,,3.0,,8.0,,,,
LC_Type1_2018001_aid1742,aid1742,2018-01-01,,,,,2.0,,4.0,,1.0,,,,
LC_Type1_2018001_aid1743,aid1743,2018-01-01,,,,,2.0,1.0,2.0,,1.0,,,,2.0
LC_Type1_2018001_aid1744,aid1744,2018-01-01,,,,,,1.0,,,,1.0,,,1.0
LC_Type1_2018001_aid1745,aid1745,2018-01-01,,,,,,1.0,,,,1.0,,,2.0
LC_Type1_2018001_aid1746,aid1746,2018-01-01,,,,,11.0,,4.0,,2.0,,,,
LC_Type1_2018001_aid1747,aid1747,2018-01-01,,,,,,3.0,2.0,3.0,1.0,2.0,,,5.0
LC_Type1_2018001_aid1748,aid1748,2018-01-01,,,,,,1.0,,,2.0,7.0,,,
LC_Type1_2018001_aid1749,aid1749,2018-01-01,,,,,,,1.0,,4.0,,,,
LC_Type1_2018001_aid1750,aid1750,2018-01-01,,,,,9.0,6.0,8.0,,3.0,,,,
LC_Type1_2018001_aid1751,aid1751,2018-01-01,,,,,21.0,2.0,,,,,,,
LC_Type1_2018001_aid1752,aid1752,2018-01-01,,,,,21.0,,5.0,,1.0,,,,
LC_Type1_2018001_aid1753,aid1753,2018-01-01,,1.0,,,30.0,,1.0,,,,,,
LC_Type1_2018001_aid1754,aid1754,2018-01-01,,,,,10.0,1.0,11.0,,4.0,,,,
LC_Type1_2018001_aid1755,aid1755,2018-01-01,,,,,20.0,,,,,,,,
LC_Type1_2018001_aid1756,aid1756,2018-01-01,,,,,,2.0,4.0,,,3.0,,,1.0
LC_Type1_2018001_aid1757,aid1757,2018-01-01,,,,,,5.0,,,,1.0,,,1.0
LC_Type1_2018001_aid1758,aid1758,2018-01-01,,,,,,1.0,,,2.0,1.0,,,1.0
LC_Type1_2018001_aid1759,aid1759,2018-01-01,,,,,20.0,1.0,,,,,,,
LC_Type1_2018001_aid1760,aid1760,2018-01-01,,,,,21.0,5.0,2.0,,,,,,
LC_Type1_2018001_aid1761,aid1761,2018-01-01,,,,,,,2.0,,5.0,4.0,,,
LC_Type1_2018001_aid1762,aid1762,2018-01-01,,,,,16.0,,,,,,,,
LC_Type1_2018001_aid1763,aid1763,2018-01-01,,,,,2.0,,2.0,4.0,2.0,,,,9.0
LC_Type1_2018001_aid1764,aid1764,2018-01-01,,,,,30.0,,1.0,,,,,,
LC_Type1_2018001_aid1765,aid1765,2018-01-01,,,,,23.0,13.0,8.0,,2.0,,,,
LC_Type1_2018001_aid1766,aid1766,2018-01-01,,,,,,,9.0,,8.0,,,,
LC_Type1_2018001_aid1767,aid1767,2018-01-01,,,,,,1.0,1.0,,,6.0,,,2.0
LC_Type1_2018001_aid1768,aid1768,2018-01-01,,,,,1.0,,1.0,,,,,,1.0
LC_Type1_2018001_aid1769,aid1769,2018-01-01,,,,,,,2.0,2.0,1.0,3.0,,,
LC_Type1_2018001_aid1770,aid1770,2018-01-01,,,,,,2.0,3.0,,1.0,,,,
LC_Type1_2018001_aid1771,aid1771,2018-01-01,,,,,,,10.0,,,1.0,,,
LC_Type1_2018001_aid1772,aid1772,2018-01-01,,,,,9.0,,3.0,,1.0,,,,
LC_Type1_2018001_aid1773,aid1773,2018-01-01,,,,,,10.0,17.0,,17.0,6.0,,,
LC_Type1_2018001_aid1774,aid1774,2018-01-01,,,,,13.0,1.0,,,,,,,
LC_Type1_2018001_aid1775,aid1775,2018-01-01,,,,,,6.0,3.0,,,4.0,,,
LC_Type1_2018001_aid1776,aid1776,2018-01-01,,,,,13.0,2.0,2.0,,1.0,,,,
LC_Type1_2018001_aid1777,aid1777,2018-01-01,,73.0,,,73.0,,,,,,,,
LC_Type1_2018001_aid1778,aid1778,2018-01-01,,63.0,,,58.0,,,,,,,,
LC_Type1_2018001_aid1779,aid1779,2018-01-01,,28.0,,,43.0,,,,,,,,
LC_Type1_2018001_aid1780,aid1780,2018-01-01,,42.0,,,25.0,,,,,,,,
LC_Type1_2018001_aid1781,aid1781,2018-01-01,,13.0,,,49.0,,,,,,,,
LC_Type1_2018001_aid1782,aid1782,2018-01-01,,3.0,,,67.0,3.0,,,,,,,
LC_Type1_2018001_aid1783,aid1783,2018-01-01,,57.0,,,59.0,,,,,,,,
LC_Type1_2018001_aid1784,aid1784,2018-01-01,,,,,85.0,1.0,1.0,,,,,,
LC_Type1_2018001_aid1785,aid1785,2018-01-01,,,,,14.0,,,,,,,,
LC_Type1_2018001_aid1786,aid1786,2018-01-01,,5.0,,,27.0,1.0,,,,,,,
LC_Type1_2018001_aid1787,aid1787,2018-01-01,,,,,22.0,,,,,,,,
LC_Type1_2018001_aid1788,aid1788,2018-01-01,,,,,22.0,1.0,,,,,,,
LC_Type1_2018001_aid1789,aid1789,2018-01-01,,58.0,,,84.0,,,,,,,,
LC_Type1_2018001_aid1790,aid1790,2018-01-01,,1.0,,,30.0,4.0,5.0,,7.0,,,,
LC_Type1_2018001_aid1791,aid1791,2018-01-01,,10.0,,,23.0,,,,,,,,
LC_Type1_2018001_aid1792,aid1792,2018-01-01,,,,,2.0,2.0,1.0,,2.0,,,,
LC_Type1_2018001_aid1793,aid1793,2018-01-01,,,,,5.0,1.0,1.0,,3.0,,,,
LC_Type1_2018001_aid1794,aid1794,2018-01-01,,,,,5.0,1.0,2.0,,3.0,,,,
LC_Type1_2018001_aid1795,aid1795,2018-01-01,,1.0,,,8.0,,3.0,,1.0,,,,
LC_Type1_2018001_aid1796,aid1796,2018-01-01,,,,,,2.0,,,6.0,,,,
LC_Type1_2018001_aid1797,aid1797,2018-01-01,,,,,4.0,3.0,3.0,,2.0,,,,
LC_Type1_2018001_aid1798,aid1798,2018-01-01,,,,,,,,,11.0,,,,
LC_Type1_2018001_aid1799,aid1799,2018-01-01,,,,,2.0,5.0,,,11.0,,,,
LC_Type1_2018001_aid1800,aid1800,2018-01-01,,,,,,1.0,1.0,,5.0,,,,
LC_Type1_2018001_aid1801,aid1801,2018-01-01,,,,,2.0,,2.0,,10.0,,,,
LC_Type1_2018001_aid1802,aid1802,2018-01-01,,,,,,,2.0,,3.0,,,,
LC_Type1_2018001_aid1803,aid1803,2018-01-01,,,,,,,1.0,,10.0,,,,
LC_Type1_2018001_aid1804,aid1804,2018-01-01,,,,,8.0,2.0,2.0,,6.0,,,,
LC_Type1_2018001_aid1805,aid1805,2018-01-01,,,,,5.0,,,,4.0,,,,
LC_Type1_2018001_aid1806,aid1806,2018-01-01,,,,,,,,,7.0,,,,
LC_Type1_2018001_aid1807,aid1807,2018-01-01,,1.0,,,11.0,,1.0,,1.0,,,,
LC_Type1_2018001_aid1808,aid1808,2018-01-01,,2.0,,,14.0,,,,,,,,
LC_Type1_2018001_aid1809,aid1809,2018-01-01,,5.0,,,14.0,,4.0,,1.0,,,,
LC_Type1_2018001_aid1810,aid1810,2018-01-01,,,,,1.0,,2.0,,4.0,,,,
LC_Type1_2018001_aid1811,aid1811,2018-01-01,,,,,,1.0,,,4.0,2.0,,,2.0
LC_Type1_2018001_aid1812,aid1812,2018-01-01,,,,,,,,,2.0,4.0,,,2.0
LC_Type1_2018001_aid1813,aid1813,2018-01-01,,,,,,,,,6.0,,,,
LC_Type1_2018001_aid1814,aid1814,2018-01-01,,,,,4.0,1.0,7.0,,6.0,1.0,,,
LC_Type1_2018001_aid1815,aid1815,2018-01-01,,,,,,1.0,1.0,,12.0,,,,
LC_Type1_2018001_aid1816,aid1816,2018-01-01,,,,,17.0,3.0,,,3.0,,,,
LC_Type1_2018001_aid1817,aid1817,2018-01-01,,,,,,4.0,,,4.0,,,,
LC_Type1_2018001_aid1818,aid1818,2018-01-01,,,,,1.0,1.0,4.0,,3.0,,,,
LC_Type1_2018001_aid1819,aid1819,2018-01-01,,2.0,,,22.0,,,,,,,,
LC_Type1_2018001_aid1820,aid1820,2018-01-01,,,,,3.0,2.0,2.0,,5.0,,,,
LC_Type1_2018001_aid1821,aid1821,2018-01-01,,,,,5.0,,1.0,,7.0,,,,
LC_Type1_2018001_aid1822,aid1822,2018-01-01,,,,,9.0,1.0,1.0,,1.0,,,,
LC_Type1_2018001_aid1823,aid1823,2018-01-01,,,,,2.0,1.0,,,1.0,2.0,,,3.0
LC_Type1_2018001_aid1824,aid1824,2018-01-01,,,,,,1.0,2.0,,1.0,,,,
LC_Type1_2018001_aid1825,aid1825,2018-01-01,,,,,11.0,,2.0,,5.0,,,,
LC_Type1_2018001_aid1826,aid1826,2018-01-01,,,,,,1.0,,,7.0,,,,
LC_Type1_2018001_aid1827,aid1827,2018-01-01,,,,,1.0,,2.0,,2.0,,,,
LC_Type1_2018001_aid1828,aid1828,2018-01-01,,,,,14.0,1.0,,,,,,,
LC_Type1_2018001_aid1829,aid1829,2018-01-01,,,,,1.0,,3.0,,5.0,,,,
LC_Type1_2018001_aid1830,aid1830,2018-01-01,,,,,3.0,3.0,1.0,,,,,,3.0
LC_Type1_2018001_aid1831,aid1831,2018-01-01,,,,,2.0,4.0,2.0,,1.0,,,,
LC_Type1_2018001_aid1832,aid1832,2018-01-01,,,,,6.0,2.0,4.0,,2.0,,,,1.0
LC_Type1_2018001_aid1833,aid1833,2018-01-01,,,,,20.0,23.0,,,1.0,,,,
LC_Type1_2018001_aid1834,aid1834,2018-01-01,,,,,10.0,25.0,1.0,,1.0,,,,
LC_Type1_2018001_aid1835,aid1835,2018-01-01,,,,,,,,9.0,,,,,22.0
LC_Type1_2018001_aid1836,aid1836,2018-01-01,,,,,,1.0,1.0,2.0,8.0,,,,1.0
LC_Type1_2018001_aid1837,aid1837,2018-01-01,,,,,,,,1.0,,,,,4.0
LC_Type1_2018001_aid1838,aid1838,2018-01-01,,,,,,,,4.0,,,,,15.0
LC_Type1_2018001_aid1839,aid1839,2018-01-01,,,,,,4.0,1.0,,1.0,,,,1.0
LC_Type1_2018001_aid1840,aid1840,2018-01-01,,,,,3.0,13.0,2.0,,,,,,
LC_Type1_2018001_aid1841,aid1841,2018-01-01,,,,,,11.0,5.0,,3.0,,,,1.0
LC_Type1_2018001_aid1842,aid1842,2018-01-01,,,,,,7.0,,,,,,,1.0
LC_Type1_2018001_aid1843,aid1843,2018-01-01,,,,,8.0,19.0,2.0,,,,,,
LC_Type1_2018001_aid1844,aid1844,2018-01-01,,,,,3.0,1.0,3.0,,5.0,,,,
LC_Type1_2018001_aid1845,aid1845,2018-01-01,,,,,11.0,8.0,1.0,,,,,,
LC_Type1_2018001_aid1846,aid1846,2018-01-01,,,,,,1.0,3.0,,3.0,,,,
LC_Type1_2018001_aid1847,aid1847,2018-01-01,,,,,8.0,2.0,1.0,,6.0,,,,
LC_Type1_2018001_aid1848,aid1848,2018-01-01,,,,,1.0,7.0,,,,,,,1.0
LC_Type1_2018001_aid1849,aid1849,2018-01-01,,,,,,,,1.0,,,,,12.0
LC_Type1_2018001_aid1850,aid1850,2018-01-01,,,,,5.0,29.0,4.0,,4.0,,,,
LC_Type1_2018001_aid1851,aid1851,2018-01-01,,,,,,5.0,3.0,,7.0,,,,1.0
LC_Type1_2018001_aid1852,aid1852,2018-01-01,,,,,18.0,19.0,,,,,,,
LC_Type1_2018001_aid1853,aid1853,2018-01-01,,,,,,4.0,3.0,4.0,1.0,,,,11.0
LC_Type1_2018001_aid1854,aid1854,2018-01-01,,,,,,,3.0,5.0,3.0,,,,5.0
LC_Type1_2018001_aid1855,aid1855,2018-01-01,,,,,2.0,7.0,,,,,,,
LC_Type1_2018001_aid1856,aid1856,2018-01-01,,,,,,6.0,3.0,,8.0,,,,7.0
LC_Type1_2018001_aid1857,aid1857,2018-01-01,,3.0,,,32.0,17.0,2.0,,,,,,
LC_Type1_2018001_aid1858,aid1858,2018-01-01,,,,,25.0,4.0,9.0,,,,,,
LC_Type1_2018001_aid1859,aid1859,2018-01-01,,20.0,,,50.0,1.0,5.0,,,,,,
LC_Type1_2018001_aid1860,aid1860,2018-01-01,,18.0,,,21.0,,,,,,,,
